code,product_name,brands,generic_name,categories_tags,ingredients_text,silver,sonnet45,gpt4o,gemini25flash,status,enum_choices,your_arbitrage,note
8906137441759,Facial cream,Aroma,,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
8934839122508,close-up,coseup,,"en:toothpaste,fr:dentifrice",,oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
8964001139898,Hand sanitizer,Al Arij,,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
8999338169881,Mousse Coiffante,Barbara Walden,,"en:hair,en:hair-styling","Water, Butane, Polyquatemium-28, Propane, PVP, Sodium Benzoate, Fragrance.",hair,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
9000101668773,Nature Box For Men 3in1 Anti-dandruff,Schwarzkopf,Anti-dandruff shampoo,"en:hair,en:shampoos,en:anti-dandruff-shampoos","Aqua, Sodium Coco-Sulfate, Coco-glucoside, Glycerin, Propanediol Caprylate, Cannabis Sativa Seed oil, Parfum, Citric acid, Coconut oil, Limonene, Betaine",hair,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
9002859079184,Peppermint,Woogie,,en:cosmetic-products,"Süßungstel: E420, E965, E967, E91, E950; Kaumasse Filistoff E170; Amen, Stabilisator: E414; Saureregulator: E500 Emulgator: E322, Uberzugsmittel: E903. Enthalt Aspartam (eine Phenylalaninquelle). Kann bei übermäßigem Verzehr abführend wirken hergestellt in der Türkei. Sorbit aus der EU. Trocken und ...",,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
9014200236443,MICRO GRANULI,mentadent,,"en:hygiene,en:toothpastes","INGREDIENTS: Aqua, Hydrogenated Starch Hydrolysate Hydrated Silica, PEG-32, Sodium Lauryl Sulfate, Aroma, Inc Citrate, Cellulose Gum, Sodium Fluoride, Sodium Saccharit Umonene, CI 42090, CI 74250, CI 77891",oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
9019404800711,Spray Solar,Solar Sun Med Line,,"en:suncare,en:in-sun-protections","SPRAY SOLAR FACTOR DE PROTECCIÓN SOLAR (FPS) FATOR DE PROTEÇÃO SOLAR (FPS) 6-10 15-25 30-50 50+ BAJA MEDIA ALTA MUY ALTA BAIXA MÉDIA ELEVADA MUITO ELEVADA CONSEJOS DE UTILIZACIÓN/CONSELHOS DE UTILIZAÇÃO 1. Evitar la exposición excesiva al sol, especialmente entre las 12h y las 16h. 2. Aplicar genero...",sun,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
9220079597633,NATURAL HERBAL BEAUTY SOAP - LUXURY AROMA ENRICHED WITH LEMONGRASS & NILGIRI,REEYA,,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
9220079597640,NATURAL HERBAL BEAUTY SOAP - LUXURY AROMA ENRICHED WITH LICHEE EXTRACT,REEYA,,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
9220079597657,NATURAL HERBAL BEAUTY SOAP - LUXURY AROMA ENRICHED WITH ALOEVERA,REEYA,,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
9220079597732,NATURAL HERBAL BEAUTY SOAP - LUXURY AROMA ENRICHED WITH LEMONGRASS & NILGIRI,REYYA PREMIUM,,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
9220079597749,NATURAL HERBAL BEAUTY SOAP - LUXURY AROMA ENRICHED WITH LAVENDER OIL,REYYA PREMIUM,,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
9315626022291,Body Fuel,Smart+Juice,,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
9486141677119,Loción limpiadora,Deliplus,,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
9555074610040,Detox Enzyme,Kinohimitsu,,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
96032435,Roll On Deodorant Pomegranate And Lemon Verbena Scent,"Unilever, Dove",,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
96095003,Rexona Déodorant Femme Spray Antibactérien Musc Compressé 100ml,"unilever, rexona",Déodorant,"en:hygiene,en:deodorants","Alcohol Denat., Butane, Isobutane, Propane, Parfum, Alpha-Isomethyl Ionone, Benzyl Alcohol, Benzyl Salicylate, Cinnamyl Alcohol, Citral, Citronellol, Coumarin, Eugenol, Geraniol, Hexyl Cinnamal, Hydroxycitronellal, Isoeugenol, Limonene, Linalool",deo,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
96100554,Axe bs black 100ml,Axe,Déodorant Spray Antibactérien,"en:non-food-products,en:open-beauty-facts,en:deodorants","Alcohol Denat., Butane, Isobutane, Propane, Parfum, Zinc Neodecanoate, Isopropyl Myristate, Alpha-Isomethyl Ionone, Benzyl Benzoate, Citral, Citronellol, Geraniol, Limonene, Linalool.",deo,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
9978135848778,Pigmento,Pink 21,Sombra para ojos,"en:makeup,en:eyes-makeup","talc, mica, muscovite, liquid paraffin, petrolatum, magnesium stearate, ethylhexyl palmitate, decamethylcyclopentasiloxane, methylparaben, nipasol, pigment: CI 77491/77492/77499/45410/77007/19140/77891.",makeup,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
00002980,Henné châtain foncé,aroma zone,coloration végétale,"en:hair,en:hair-dyes","Indigofera tinctoria leaf powder*, Rubia cordifolia root powder*, Hibiscus sabdariffa flower powder*, Lawsonia inermis leaf extract*, Curcuma longa root powder*, Emblica officinalis fruit powder*, Eucalyptus globulus leaf powder*, Zizyphus spina-christi leaf*, Matricaria chamomilla flower powder*, A...",hair,hair,hair,hair,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
00016165,Crème quotidienne hydratante soin des mains,"Arnica Essentiel, Yves Rocher",,"en:body,en:hand-creams",,body,body,body,other,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
0027275400052,Ayurvedic Soap with Neem: Lavender-Neem,Auromere,,"en:hygiene,en:soaps","coconut oil, sunflower oil, purified water, alkali, castor oil, lavender compound, sesame oil, hydnocarpus oil, neem oil, vitamin e, Indian butter tree oil, turmeric, sandalwood, hibiscus, bael leaf, Indian soap nut, zedoary, fenugreek, mung bean, indigo salvifolium, alangium salvifolium",body,body,body,body,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
0056100079279,Whitening Gel Flouride Toothpaste,"Crest, Pro-Health",,"en:non-food-products,en:open-beauty-facts,en:toothpaste","Stannous flouride 0.454%, Zinc citrate 0.533%, Water, Sorbitol, Hydrated silica, Sodium lauryl sulfate, Sodium gluconate, Carrageenan, Flavour, Sodium citrate, Xanthan gum, Sodium hydroxide, Stannous chloride, Sodium saccharin, Sucralose, Mica, Titanium dioxide, Blue 1",oral,oral,oral,oral,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
0056100082910,Active Foam + Whitening Cool Peppermint Dentifrice with Fluoristat,"Crest, Crest Complete, Scope",,"en:non-food-products,en:open-beauty-facts,en:toothpaste","Sodium flouride 0.243%, Sorbitol, Water, Hydrated silica, Disodium pyrophosphate, SOdium lauryl sulfate, Flavour, Sodium hydroxide, Xanthan gum, Sodium saccharin, Cellulose gum, Carbomer, Titanium dioxide, Blue 1.",oral,oral,oral,oral,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
0058000313293,Winterfresh Cavity Protection Flouride Toothpaste,Colgate,,"en:non-food-products,en:open-beauty-facts,en:toothpaste","Sodium monoflourophosphate 0.76%, Aqua, Aroma, Blue 1, Cellulose gum, Dicalcium phosphate dihydrate, Glycerin, Sodium lauryl sulfate, Sodium saccharin, Tetrasodium pyrophosphate, Yellow 5.",oral,oral,oral,oral,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
0088300605309,Calvin Klein Eternity For Men - Eau de Toilette    50ml,Calvin Klein,,"en:perfumes,nl:beauty,nl:herenparfum",,fragrance,fragrance,fragrance,fragrance,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
0705604326715,Déodorant crème géranium,Le Moly,Déodorant,"en:hygiene,en:deodorants","Beurre de karité, huile de coco, poudre d'arrow root, beurre de cacao, oxyde de zinc (sans nanoparticule), huile essentielle de géranium rosat, huile essentielle de lavande, huile essentielle de palmarosa, huile essentielle de fleur d'ylang-ylang, benzoate de benzyle, benzyl salicylate, citral, citr...",deo,deo,deo,deo,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
0773602103515,NC35 Studio Fix Fluid SPF 15,"AcM, MAC",base de maquillaje.,"en:makeup,en:face-makeup","Water (Aqua), Cyclopentasiloxane, Peg-10 Dimethicone, Butylene Glycol, Trimethylsiloxysilicate, Ethylhexyl Methoxycinnamate, Dimethicone, Magnesium Sulfate, Titanium Dioxide, Laminaria Saccharina Extract, Algae Extract, Tocopheryl Acetate, Sodium Hyaluronate, Tocopherol, Lecithin, Hydrogenated Lecit...",makeup,face,makeup,makeup,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
0800897129781,NYX Professional Makeup 03 Bare With Me Vanilla Concealer Serum,Nyx,,"en:makeup,nl:beauty,nl:concealer",. -Agua_verde= Beneficios: El agua es un componente esencial en muchas fórmulas de maquillaje y ayuda a proporcionar la base líquida del producto. Consideraciones: No hay contraindicaciones conocidas para el agua en maquillaje. -Poliisobuteno hidrogenado_amarillo= Beneficios: Agente acondicionador q...,makeup,makeup,makeup,makeup,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
08131850,Protect Defense Moisturiser SPF 50,Superdrug,,"en:sunscreen,en:moisturiser",,sun,face,sun,sun,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
0842101102197,Super Strength Treatment Roots-to-ends Balm,Fekkai,,en:hair-care,"WATER/AQUA/EAU, CETEARYL ALCOHOL, HYDROGENATED CASTOR OIL/SEBACIC ACID COPOLYMER, CETYL ESTERS, BEHENTRIMONIUM CHLORIDE, ORYZA SATIMA (RICE) BRAN OIL, JOJOBA ESTERS, HELIANTHUS ANNUUS (SUNFLOWER) SEED WAX, GLYCERIN MIRISTYL MYRISTATE, THREPTAVON FRAGRANCE/PARFUM, PANTHENOL, HELIANTHUS ANNUUS (SUNFLO...",hair,hair,hair,hair,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
0990312067108,Organic Castor Oil,Buna Care,Organic Castor Oil,"en:hair,en:body,en:body-oils,en:hair-conditioners,en:hair-care",Castor,hair,hair,hair,hair,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
2000000004891,Sombra con destellos,Katalia,Sombra para ojos,"en:makeup,en:eyes-makeup,en:eyeshadows","talc, octylpalmitate, zinc stearate, methylparaben, propylparaben, BHT.",makeup,makeup,makeup,makeup,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
20258047,Dentalux MINT,,Bain de bouche,"en:hygiene,en:mouthwashes","aqua, glycerin, sorbitol, sodium benzoate, cocamidopropyl betaine, propylene glycol, zinc chloride, aroma, potassium acesulfame, olaflur, sodium fluoride, sodium chloride, citric acid, eugenol, limonene, sodium sulfate, CI 47005, CI 42090.",oral,oral,oral,oral,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
20704964,Gel de ducha 0%,Cien,,"en:hygiene,en:showers-and-baths,en:shower-gels","Aqua, Glycerin, Sodium laureth sulfate, Coco-glucoside, Sodium chloride, Cocamidopropyl betaine, Parfum, Magnesium nitrate, Lactic acid, Methylchloroisothiazolinone, Methylisothiazolinone.",body,body,body,body,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
2500000002564,shampoo con aceite de argan jojoba y keratina,olenka,,en:shampoos,,hair,hair,hair,hair,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3014260279165,Stages,"Oral B,Stages",,"en:hygiene,en:toothpastes,en:children-s-toothpastes","Sodium Fluoride, Sorbitol, Aqua, Hydrated Silica, Sodium Lauryl Sulfate, Cellulose Gum, Trisodium Phosphate, Sodium Phosphate, Aroma, Sodium Saccharin, Carbomer, Limonene, Benzyl Alcohol, CI 45410.",oral,oral,oral,oral,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3058320046120,P'tit Dop,Dop,,"en:hair,en:shampoos,fr:shampooings-aux-extraits-naturels,fr:shampooings-au-miel","INGREDIENTS AQUA, SODIUM LAURETH SULFATE, PEG-200 HYDROGENATED GLYCERYL PALMITATE, DISODIUM COCOAMPHODIACETATE, PEG-30 GLYCERYL COCOATE, PEG-7 GLYCERYL COCOATE, SODIUM CHLORIDE, HEXYLENE GLYCOL, MEL, CI 47005, SODIUM METHYLPARABEN, DMDM HYDANTOIN, DISODIUM RICINOLEAMIDO MEA-SULFOSUCCINATE, DISODIUM ...",hair,hair,hair,hair,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3059944117463,Neutre Gel Toilette Intime Haute tolérance 0%,Intima,Gel Toilette Intime,"en:hygiene,en:intimate-hygiene","Aqua, Sodium Laureth Sulfate, Laureth-2, Cocamidopropyl Betaine, Benzyl Alcohol, PEG 7 Glyceryl Cocoate, Sodium Chloride, Benzoic Acid, Disodium EDTA, Sorbic Acid, Sodium hydroxide, Sodium Benzoate.",intimate,intimate,intimate,intimate,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3140100047820,Crème capillaire Coiffage et Soin,Pétrole Hahn,Crème capillaire,"en:hair,fr:coiffants,en:hair-gel","AQUA/WATER/EAU, PARAFFINUM LIQUIDUM/MINERAL OIL/HUILE MINERALE, SYNTHETIC BEESWAX, LIMONENE, CALCIUM HYDROXIDE, CITRUS AURANTIUM DULCIS (ORANGE) PEEL OIL, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, CITRUS MEDICA LIMONUM (LEMON) PEEL OIL, LINALOOL, CITRAL, GERANIOL, (F01).",hair,hair,hair,hair,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3140100143065,Shampooing force vitalité Huiles essentielles de citrus,"Eugène Perma, Pétrole Hahn",Shampooing cheveux normaux,"en:hair,en:shampoos,en:fortifying-shampoos,en:natural-extract-shampoos,en:open-beauty-facts,fr:produits-marketes-pour-les-hommes","AQUA/WATER/EAU, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM CHLORIDE, PEG-40 HYDROGENATED CASTOR OIL, PARFUM (FRAGRANCE), GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, LIMONENE, DMDM HYDANTOIN, CITRUS AURANTIUM DULCIS (ORANGE) PEEL OIL, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, CITRUS LIMON ...",hair,hair,hair,hair,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3140100143096,"Shampooing anti pelliculaire classique, cheveux normaux","Eugène Perma, Pétrole Hahn",Shampooing anti-pelliculaire,"en:hair,en:shampoos,en:anti-dandruff-shampoos,en:open-beauty-facts","AQUA/WATER/EAU, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM CHLORIDE, ZINC PYRITHIONE, PEG-40 HYDROGENATED CASTOR OIL, ACRYLATES COPOLYMER, PARFUM (FRAGRANCE), GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, LIMONENE, DMDM HYDANTOIN, QUATERNIUM-80, PROPYLENE GLYCOL, CITRUS AURANTIUM DULCIS (ORANGE)...",hair,hair,hair,hair,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3178040395329,Brillance Violine Soie 859,"Henkel, Schwarzkopf",,"en:hair,en:hair-dyes",,hair,hair,hair,hair,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3178047220013,Véritable Savon de Marseille Fleurs de Pêche,"Henkel, Le Chat",,"en:hygiene,en:soaps,en:marseille-soaps,fr:savonette",SODIUM TALLOWATE AQUA SODIUM PALM KERNELATE • GLYCERIN PARFUM SODIUM CHLORIDE • TETRASODIUM ETIDRONATE TETRASODIUM EDTA SODIUM HYDROXIDE • CI 11680 • CI 12490.,body,body,body,body,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3178048244254,Fraîcheur menthe,"henkel, schwarzkopf, teraxyl, Schwarzkopf & Henkel",Dentifrice,"en:hygiene,en:toothpastes,fr:dentifrices-2-en-1",,oral,oral,oral,oral,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3250390448730,Eau démaquillante,Labell,,"en:face,en:cleansers,en:cleansing-waters","AQUA, GLYCERIN, HAMAMELIS VIRGINIANA FLOWER WATER, PEG-40 GLYCERYL COCOATE, PEG-40 HYDROGENATED CASTOR OIL, SODIUM COCETH SULFATE, PARFUM, SORBITOL, SODIUM METHYLPARABEN, SODIUM BICARBONATE, CITRIC ACID, POLYSORBATE 20, POLYAMINOPROPYL BlGUANIDE, CAPRYLYL GLYCOL, PEG-35 CASTOR OIL, TOCOPHERYL ACETAT...",face,face,face,face,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3251241034751,"Lait hydratant réparation peaux abîmées, desséchées beurre de karité aloes & cire d'abeille",Le Petit Marseillais,Lait hydratant,"en:body,en:body-milks","PR-014330 : Aqua, paraffinum liquidum, glycerin, butyrospermum parkii butter, aloe barbadensis leaf juice, Cera alba, hydrogenated palm glycerides, caprylyl glycol, cetearyl alcohol, potassium cetyl phosphate, carbomer, p-anisic acid, sodium hydroxide, citric acid, chlorphenesin, sodium sulfite, par...",body,body,body,body,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3256222741178,Dentifrice Blancheur,U,,"en:hygiene,en:toothpastes,en:non-food-products,en:open-beauty-facts","Aqua, sorbitol, hydrated silica [nano], tetrapotassium pyrophosphate, sodium c14-16 olefin sulfonate, aroma, xanthan gum, sodium fluoride, sodium saccharin, sodium benzoate, cetylpyridinium chloride, ci 74160",oral,oral,oral,oral,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3256225133772,Pur savon liquide,U,,"en:hygiene,en:soaps","AQUA, POTASSIUM COCOATE, GLYCERIN, HYDROXYETHYLCELLULOSE, COCOS NUCIFERA OIL, TETRASODIUM EDTA, TOCOPHEROL, DISODIUM PHOSPHATE, POLYSORBATE 60, SODIUM PHOSPHATE.",body,body,body,body,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3257985470695,Gel douche gommant à la poudre de noyaux d'abricots,Cora,,"en:hygiene,en:showers-and-baths,en:shower-gels,en:gels-douche,fr:gel-douche-gommant",,body,body,body,body,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3286010012531,Déodorant Pierre d'alun d'origine naturelle et Grenade,Biopha,Déodorant à la pierre d'alun,"en:hygiene,en:deodorants,en:roll-on-deodorants,fr:deodorant-a-la-pierre-d-alun","AQUA (WATER), ALOE BARBADENSIS LEAF JUICE, POTASSIUM ALUM, GLYCERIN, BENTONITE, BENZYL ALCOHOL, XANTHAN GUM, CAPRYLYL/CAPRYL GLUCOSIDE, PARFUM (FRAGRANCE), CITRAL, CITRONELLOL, LIMONENE, LINALOOL",deo,deo,deo,deo,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3346029400870,Blancheur Menthe et Citron,Sanogyl,,"en:hygiene,en:toothpastes,en:whitening-toothpastes,en:open-beauty-facts",,oral,oral,oral,oral,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3348070010572,Henné poudre - Acajou,"Capie, Nud Cosmetics",,"en:hair,en:hair-dyes,fr:henne","LAWSONIA INERMIS (HENNA) LEAF EXTRACT, SODIUM PICRAMATE, AQUA.",hair,hair,hair,hair,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
3350031940583,Déodorant efficacité 24h,Monoprix,,"en:hygiene,en:deodorants,en:roll-on-deodorants","Aqua, Alcohol, Anthemis Nobilis Flower Extract, Glycerin, Octyldodecanol, Cetearyl Wheat Straw Glycosides, Cetearyl Alcohol, Sodium Stearoyl Glutamate, Xanthan Gum, Parfum, Aloe Barbadensis Leaf Juice, Sodium Benzoate, Potassium Sorbate, Sodium Usnate, Hibiscus Sabdariffa Flower Extract, Citric Acid...",deo,deo,deo,deo,agree,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
